Date;Time of day;Germany/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh];Austria[Euro/MWh];Germany/Austria/Luxembourg[Euro/MWh]
Jan 9, 2017;10:00 AM;-;31.58;45.34;80;80;66.58;45.34;45.34;73.77;80;68;90;-;73.97
Jan 9, 2017;11:00 AM;-;31.35;45.07;80;80;61.98;45.07;45.07;72.01;80;68.5;92.06;-;72
Jan 9, 2017;12:00 PM;-;31.1;45.12;80;80;60.54;45.12;45.12;69.45;95.12;68;89.81;-;72.12
Jan 9, 2017;1:00 PM;-;30.99;46.41;79.89;79.89;56.63;46.41;46.41;69.45;84.81;66.02;85.95;-;70.09
Jan 9, 2017;2:00 PM;-;30.95;45.1;78.7;78.7;52.51;45.1;45.1;68.42;78.7;64.54;87.34;-;67.41
Jan 9, 2017;3:00 PM;-;30.99;42.85;77;80;50;42.85;42.85;68.26;110;64.44;90.03;-;65.21
Jan 9, 2017;4:00 PM;-;31.02;47.85;75.75;80;52.5;47.85;47.85;70.18;80;70;90;-;65.09
Jan 9, 2017;5:00 PM;-;30.97;46.41;77.51;79.7;73.45;46.41;46.41;73.91;79.7;70.99;103.5;-;74.72
Jan 9, 2017;6:00 PM;-;30.9;43.1;83.87;83.87;38.76;43.1;43.1;74.61;83.87;68.6;94.01;-;59.94
Jan 9, 2017;7:00 PM;-;30.79;31.41;80.1;80.1;36.51;41.79;31.41;73.31;97.25;63.51;95;-;52.2
Jan 9, 2017;8:00 PM;-;30.5;30.5;77.07;77.07;39.1;39.63;30.5;70.31;77.07;55.35;80.64;-;39.1
Jan 9, 2017;9:00 PM;-;30.07;30.07;66.2;66.2;36.62;32.71;30.07;65.94;66.2;42.46;73.94;-;36.62
Jan 9, 2017;10:00 PM;-;29.57;29.57;66.6;66.6;36.08;30.54;29.57;65.25;66.6;39.18;69.17;-;36.08
Jan 9, 2017;11:00 PM;-;28.83;28.83;65.82;65.82;32.76;28.83;28.83;64.01;65.82;33.1;62.8;-;32.76
Jan 10, 2017;12:00 AM;-;26.16;26.16;59.99;59.99;32.45;-;26.16;60.84;59.99;33.19;57.54;-;32.45
Jan 10, 2017;1:00 AM;-;25.57;25.57;55.8;59.6;31.52;-;25.57;56.48;59.6;31.93;46.37;-;31.52
Jan 10, 2017;2:00 AM;-;25.49;25.49;52.98;59.09;29.08;-;25.49;54.06;59.09;30.05;44.38;-;29.08
Jan 10, 2017;3:00 AM;-;25.57;25.57;50;57.99;28.92;-;25.57;50.88;57.99;29.64;44.38;-;28.92
Jan 10, 2017;4:00 AM;-;27.77;27.77;49.19;59.1;31.49;-;27.77;50.34;59.1;30.91;45.07;-;31.49
Jan 10, 2017;5:00 AM;-;28.93;28.93;52.07;59.84;33.06;-;28.93;54.47;59.84;34.3;57.69;-;33.06
Jan 10, 2017;6:00 AM;-;29.79;29.79;63.55;67.71;36.32;32.08;29.79;66.07;67.71;43;73.94;-;36.26
Jan 10, 2017;7:00 AM;-;31;31;80.4;83.6;51.68;39.9;31;77.7;83.6;68.11;94.35;-;46
Jan 10, 2017;8:00 AM;-;31.31;31.31;77.9;95;50.25;41.02;31.31;83.7;95;66;120.95;-;59.89
Jan 10, 2017;9:00 AM;-;31.22;31.22;82.73;107.55;58.99;39.97;31.22;81.5;107.55;64;140.01;-;59.96
Jan 10, 2017;10:00 AM;-;31.14;31.14;84.59;101.92;58.55;39.97;31.14;81.63;101.92;63.14;126.05;-;62.69
Jan 10, 2017;11:00 AM;-;31.06;31.06;84.09;87.63;57.02;40.1;31.06;80.69;87.63;67;140.04;-;66.82
Jan 10, 2017;12:00 PM;-;30.99;30.99;82.06;82.06;65.62;40.33;30.99;80.75;83.11;71;133.59;-;71.42
Jan 10, 2017;1:00 PM;-;31;31;80;80;67.3;40.62;31;79.1;80;71.15;119.01;-;72.33
Jan 10, 2017;2:00 PM;-;31.01;31.01;77.79;86.09;61.29;39.91;31.01;77.71;86.09;70.99;107.43;-;69.5
Jan 10, 2017;3:00 PM;-;31.03;31.03;75.69;90;64.94;39.69;31.03;75.08;90;75;110.67;-;70.64
Jan 10, 2017;4:00 PM;-;31.19;40.4;75.85;98;68.79;40.4;40.4;79.92;98;70.99;104.04;-;66.96
Jan 10, 2017;5:00 PM;-;31.19;41.44;88.38;120;88.38;41.44;41.44;81.68;120;77.91;133.25;-;88.38
Jan 10, 2017;6:00 PM;-;31.02;39.91;103.3;109.04;100.02;39.91;39.91;86.85;109.04;73.04;139.96;-;98.93
Jan 10, 2017;7:00 PM;-;30.54;30.54;88.26;98.32;73.26;38.92;30.54;83.26;98.32;66.99;140.62;-;69.65
Jan 10, 2017;8:00 PM;-;29.81;29.81;79.67;92.66;61.79;37;29.81;77.13;92.66;62;119.31;-;58.82
Jan 10, 2017;9:00 PM;-;29.55;29.55;70.49;91.58;47.63;35.76;29.55;70.04;91.58;44.92;84.54;-;47.63
Jan 10, 2017;10:00 PM;-;29.15;29.15;68.39;71.01;39.94;31.02;29.15;68.3;71.01;41;75.05;-;40.08
Jan 10, 2017;11:00 PM;-;28.08;28.08;70.21;73.15;37.64;28.08;28.08;67.01;73.15;35.3;71.93;-;38.06
Jan 11, 2017;12:00 AM;-;24.38;24.38;66.76;66.76;38.99;-;24.38;62.63;66.76;36.75;64.96;-;38.99
Jan 11, 2017;1:00 AM;-;22.78;22.78;64.79;64.79;37.2;-;22.78;61.6;64.79;35.6;54.88;-;37.2
Jan 11, 2017;2:00 AM;-;22.05;22.05;62.05;62.05;34.03;-;22.05;61.92;62.05;33.85;37.76;-;34.03
Jan 11, 2017;3:00 AM;-;22.1;22.1;53.34;58.21;34.78;-;22.1;60.01;58.21;32;36;-;34.78
Jan 11, 2017;4:00 AM;-;23.6;23.6;50.62;58.6;32.7;-;23.6;60.02;58.6;32.32;48.86;-;32.7
Jan 11, 2017;5:00 AM;-;24.35;25.88;58.3;62.29;31.21;-;25.88;60.94;62.29;36.26;66.63;-;31.21
Jan 11, 2017;6:00 AM;-;27.82;27.82;75.8;75.8;37.2;28.9;27.82;69.92;75.8;70;88.01;-;37.2
Jan 11, 2017;7:00 AM;-;28.96;28.96;90.7;90.7;51.13;30.24;28.96;83.38;103.26;85.2;195.15;-;49.97
Jan 11, 2017;8:00 AM;-;29.14;29.14;96.88;96.88;55;30.6;29.14;87.93;112.08;85;250.04;-;46.98
Jan 11, 2017;9:00 AM;-;29.12;29.12;93.1;93.1;54.35;32.66;29.12;89.03;110.63;76;250.09;-;44.7
Jan 11, 2017;10:00 AM;-;29.15;29.15;82.57;82.57;44.41;33.42;29.15;88.01;103.26;70.49;250.05;-;44.41
Jan 11, 2017;11:00 AM;-;29.16;29.16;81.61;81.61;41.06;35.12;29.16;81.99;130.07;59.53;250.07;-;41.06
Jan 11, 2017;12:00 PM;-;29.17;29.17;79.98;79.98;36.94;32.22;29.17;79.87;88.36;69.44;190.35;-;36.94
Jan 11, 2017;1:00 PM;-;29.13;29.13;79.56;79.56;36;31.64;29.13;79.42;82.26;70.72;150.01;-;34.09
Jan 11, 2017;2:00 PM;-;29.15;29.15;79.82;79.82;34.94;29.6;29.15;79.91;79.82;66;200.07;-;33.68
Jan 11, 2017;3:00 PM;-;29.18;29.18;78.87;80;34.93;29.93;29.18;80.69;87.15;70;250.02;-;33.64
Jan 11, 2017;4:00 PM;-;29.4;29.4;79.56;80;37.45;31.76;29.4;90.26;97.26;86;250.06;-;33.66
Jan 11, 2017;5:00 PM;-;29.57;29.57;83.65;83.65;55;32.63;29.57;95.05;160;88.57;300.1;-;38.53
Jan 11, 2017;6:00 PM;-;29.38;29.38;95.76;95.76;37.4;30.26;29.38;96.76;112.08;70;200.07;-;37.4
Jan 11, 2017;7:00 PM;-;29.13;29.13;88.44;88.44;40.1;29.13;29.13;87.35;97.26;68;150.06;-;37.07
Jan 11, 2017;8:00 PM;-;28.6;28.6;85;85;40;28.6;28.6;83.24;85;40;87.03;-;34
Jan 11, 2017;9:00 PM;-;27.91;27.91;77.6;77.6;36.2;27.91;27.91;77;80.97;28.9;88.03;-;31.83
Jan 11, 2017;10:00 PM;-;26.27;26.27;77.95;77.95;32.44;26.27;26.27;74.4;77.95;25;81.91;-;26.27
Jan 11, 2017;11:00 PM;-;9.99;11.68;77.51;77.51;27.36;24.29;24.29;70.11;77.51;18.2;60.19;-;11.68
Jan 12, 2017;12:00 AM;-;0.09;6.23;67.19;77.83;26.43;22.17;22.17;67.53;77.83;10.16;69.52;-;12.12
Jan 12, 2017;1:00 AM;-;0.03;2.76;60.37;76.6;26.09;18.07;18.07;67.01;76.6;15;53.61;-;9.83
Jan 12, 2017;2:00 AM;-;0.05;2.79;60.71;72.66;27.94;17.38;17.38;63.21;72.66;13.06;45.14;-;9.02
Jan 12, 2017;3:00 AM;-;0.04;2.71;51.37;71.58;28.03;17.43;17.43;62.41;71.58;13.03;38.02;-;9.27
Jan 12, 2017;4:00 AM;-;0.08;9.84;48.46;71.1;25.87;19.22;23.49;62.43;71.1;10.99;41.83;-;9.84
Jan 12, 2017;5:00 AM;-;2.73;10.55;60.01;71.88;23.75;24.68;24.98;66;71.88;13.27;51.1;-;10.55
Jan 12, 2017;6:00 AM;-;28.29;28.29;73.69;80;31.28;28.29;28.29;75.69;80;40;81.83;-;28.29
Jan 12, 2017;7:00 AM;-;29.41;29.41;82.87;83.73;40.02;30.7;29.41;86.71;83.73;70.64;101.93;-;40.02
Jan 12, 2017;8:00 AM;-;29.78;29.78;87;96.43;40.07;33.01;29.78;92.13;96.43;75;101.92;-;40.07
Jan 12, 2017;9:00 AM;-;29.5;29.5;88.01;103.78;38.2;36.06;29.5;90.84;103.78;45;101.93;-;38.2
Jan 12, 2017;10:00 AM;-;29.54;29.54;86.71;101.92;39.64;36.17;29.54;85.48;101.92;41.63;86.72;-;38.61
Jan 12, 2017;11:00 AM;-;29.5;29.5;86.4;88.94;39.86;36.6;29.5;84.08;88.94;41;86.72;-;38.43
Jan 12, 2017;12:00 PM;-;29.47;29.47;82.94;82.94;38;35.45;29.47;82.32;82.94;40.84;88.06;-;36.7
Jan 12, 2017;1:00 PM;-;29.5;29.5;81.19;81.19;50.03;36.46;29.5;82.5;81.19;41.16;86.72;-;39.61
Jan 12, 2017;2:00 PM;-;29.55;29.55;79.69;86.09;48.85;34.6;29.55;80.88;86.09;41.67;84.5;-;40.05
Jan 12, 2017;3:00 PM;-;29.64;29.64;76.98;86.5;38.3;36.88;29.64;80.82;86.5;45.09;84.5;-;45.32
Jan 12, 2017;4:00 PM;-;30.23;30.23;77.15;90;50.31;38.14;30.23;80.81;90;80;86.72;-;46.98
Jan 12, 2017;5:00 PM;-;30.52;30.52;79.97;104.4;75.78;39.05;30.52;83.32;104.4;86;100;-;57.09
Jan 12, 2017;6:00 PM;-;30.28;30.28;89.85;96.88;51.6;38.12;30.28;90.52;96.88;58.84;97.87;-;57.13
Jan 12, 2017;7:00 PM;-;29.88;29.88;81.28;87.5;45;37.81;29.88;85.07;87.5;56.9;88.88;-;57.05
Jan 12, 2017;8:00 PM;-;29.5;29.5;78.33;81.82;49.94;36.44;29.5;81.15;84;47.21;110.01;-;45.01
Jan 12, 2017;9:00 PM;-;29.43;29.43;70.04;79.67;47.44;32.44;29.43;76.93;79.67;40.5;84.5;-;40.09
Jan 12, 2017;10:00 PM;-;29.21;29.21;69.21;73.24;37.9;31.34;29.21;74.07;73.24;37.01;77.88;-;37.89
Jan 12, 2017;11:00 PM;-;28.83;28.83;64.28;73.23;35;28.83;28.83;71.48;73.23;29.44;65.07;-;33.07
Jan 13, 2017;12:00 AM;-;29.15;29.15;59.2;72.28;38.48;-;29.15;70.34;72.28;35.5;50.74;-;35.19
Jan 13, 2017;1:00 AM;-;29.01;29.01;53.2;66.99;36.92;29.01;29.01;69.74;66.99;34.06;48.94;-;33.44
Jan 13, 2017;2:00 AM;-;29.09;29.09;50.16;60.7;32.44;29.09;29.09;67.53;60.7;30.7;44.26;-;32.44
Jan 13, 2017;3:00 AM;-;29.09;29.09;46.34;56.01;30.05;29.09;29.09;66.19;30.97;30;38.94;-;29.8
Jan 13, 2017;4:00 AM;-;29.25;29.25;43.66;52.94;30.22;-;29.25;65.53;52.94;31.55;48.94;-;29.25
Jan 13, 2017;5:00 AM;-;30.64;30.64;48.52;66.99;34.08;-;30.64;70.11;66.99;33.1;58.07;-;30.64
Jan 13, 2017;6:00 AM;-;34.12;34.12;61.69;87.84;37.27;34.12;34.12;72.73;87.84;40;68.11;-;37.27
Jan 13, 2017;7:00 AM;-;39.48;41.15;99;99;46.98;41.15;41.15;79.97;99;52;88.99;-;46.98
Jan 13, 2017;8:00 AM;-;41.28;44.41;87.45;99.34;63;44.41;44.41;92.72;99.34;53.29;88.99;-;45.5
Jan 13, 2017;9:00 AM;-;41.18;44.39;96.8;106.39;64.94;44.39;44.39;94.95;106.39;50.67;88.99;-;45.48
Jan 13, 2017;10:00 AM;-;41.18;44.05;104.48;104.48;51.4;44.05;44.05;93.66;104.48;48.78;89.97;-;46.96
Jan 13, 2017;11:00 AM;-;38.31;44.02;99.82;110.32;57;44.02;44.02;86.6;110.32;48.95;86.77;-;46.7
Jan 13, 2017;12:00 PM;-;37.13;41.11;96.48;96.48;43.07;41.11;41.11;82.28;96.48;47;85.65;-;43.07
Jan 13, 2017;1:00 PM;-;37.22;41.05;89.9;102.16;42.06;41.05;41.05;79.4;102.16;48;80.89;-;42.06
Jan 13, 2017;2:00 PM;-;32.24;40.97;80.73;94.75;41.98;40.97;40.97;78.13;94.75;46;80.09;-;41.98
Jan 13, 2017;3:00 PM;-;31.97;41.03;72.97;96.02;43.03;41.03;41.03;78.9;96.02;47.5;83.49;-;43.03
Jan 13, 2017;4:00 PM;-;35.23;43.79;75.59;95;44.87;43.79;43.79;79.47;95;48.66;86.1;-;44.87
Jan 13, 2017;5:00 PM;-;41.24;47.55;105.44;105.44;48.72;47.55;47.55;85.04;105.44;55;96.99;-;48.72
Jan 13, 2017;6:00 PM;-;38.08;44.09;105.82;105.82;45.17;44.09;44.09;94.8;105.82;52;99.45;-;45.17
Jan 13, 2017;7:00 PM;-;31.9;40.82;96.02;96.02;44.94;40.82;40.82;87.06;96.02;49;89.81;-;44.94
Jan 13, 2017;8:00 PM;-;31.38;31.38;85;87.76;39.94;37.86;31.38;83.85;87.76;41;76.64;-;39.94
Jan 13, 2017;9:00 PM;-;31.12;31.12;81.19;81.67;36.7;31.12;31.12;80.75;81.67;34.5;74.8;-;36.7
Jan 13, 2017;10:00 PM;-;30.78;30.78;81.19;81.9;34.94;30.78;30.78;77.24;81.9;31;62.77;-;33.99
Jan 13, 2017;11:00 PM;-;29.92;29.92;81.08;84.55;30.99;29.92;29.92;76.55;69.26;24.74;50.06;-;30.99
Jan 14, 2017;12:00 AM;-;29.82;29.82;75;75;29.82;29.82;29.82;73.91;75;28.08;30.7;-;29.82
Jan 14, 2017;1:00 AM;-;28.98;28.98;65.13;65.13;28.98;28.98;28.98;69.74;65.13;27.29;28.54;-;28.98
Jan 14, 2017;2:00 AM;-;28.64;28.64;59.71;59.71;29.59;28.64;28.64;66;59.71;26.35;26.35;-;28.64
Jan 14, 2017;3:00 AM;-;28.5;28.5;55.25;55.25;29.44;28.5;28.5;63.73;55.25;24.06;24.06;-;28.5
Jan 14, 2017;4:00 AM;-;28.61;28.61;50.01;50.01;29.55;28.61;28.61;61.07;50.01;25;25;-;28.61
Jan 14, 2017;5:00 AM;-;28.05;28.05;52.93;52.93;29.69;28.74;28.74;63.53;52.93;24.92;24.92;-;28.05
Jan 14, 2017;6:00 AM;-;29.49;29.49;55.99;55.99;30.46;29.49;29.49;64.53;55.99;26.2;26.2;-;29.49
Jan 14, 2017;7:00 AM;-;28.97;29.77;61.25;61.25;35.4;29.77;29.77;71.82;36.1;28;45;-;28.97
Jan 14, 2017;8:00 AM;-;31.36;30.59;70.06;70.06;48.34;30.59;30.59;75.35;70.06;33.1;73.74;-;33.19
Jan 14, 2017;9:00 AM;-;31.01;31.01;72.89;72.89;52.61;34.02;31.01;79.76;72.89;36.8;86.12;-;36.78
Jan 14, 2017;10:00 AM;-;31.19;31.6;73.49;73.49;59.94;37.18;31.6;79.94;73.49;38.1;89.96;-;39.81
Jan 14, 2017;11:00 AM;-;31.2;31.59;69.19;69.19;46.59;39.2;31.59;78.13;69.19;38.65;90.1;-;40.05
Jan 14, 2017;12:00 PM;-;31.14;31.14;67.94;67.94;38.9;36.1;31.14;77.02;67.94;36.6;84.56;-;36.47
Jan 14, 2017;1:00 PM;-;30.96;30.96;61.23;61.23;37.49;34.23;30.96;75.89;61.23;35.7;81.97;-;34.76
Jan 14, 2017;2:00 PM;-;30.97;30.97;59.03;59.03;37.49;32.22;30.97;71.99;59.03;33.93;77.94;-;33.37
Jan 14, 2017;3:00 PM;-;31.13;31.13;58.41;58.41;38.25;32.67;31.13;71.24;58.41;34.46;83.82;-;34.29
Jan 14, 2017;4:00 PM;-;31.23;33.51;58.03;59.82;50;36.64;33.51;72.63;59.82;40.7;89.01;-;38.54
Jan 14, 2017;5:00 PM;-;31.4;35.35;72.89;72.89;47.47;37.6;35.35;85.03;72.89;43.01;90.1;-;41.97
Jan 14, 2017;6:00 PM;-;31.34;34.47;85.48;85.48;47.81;37.18;34.47;89.76;85.48;42.01;98.02;-;39.64
Jan 14, 2017;7:00 PM;-;31.25;31.98;81.79;81.79;45;34.76;31.98;87.69;81.79;38.75;96.09;-;37.01
Jan 14, 2017;8:00 PM;-;31.11;31.57;75.93;75.93;40.26;32.14;31.57;79.96;75.93;34.5;89.01;-;32.52
Jan 14, 2017;9:00 PM;-;30.66;30.66;69.75;69.75;37.62;30.66;30.66;75.98;69.75;31.62;86.79;-;30.66
Jan 14, 2017;10:00 PM;-;30.25;30.25;72.89;72.89;37.85;30.25;30.25;77.88;72.89;31.78;73.93;-;30.25
Jan 14, 2017;11:00 PM;-;29.55;29.55;70.31;70.31;34.94;29.55;29.55;77.9;70.31;27.1;63.68;-;29.55
Jan 15, 2017;12:00 AM;-;29.02;29.02;64.87;64.87;32.99;29.02;29.02;69.45;48.78;28;50.78;-;28.75
Jan 15, 2017;1:00 AM;-;28.54;28.54;58.65;54.86;29.48;28.54;28.54;61.81;46;27;44.97;-;28.11
Jan 15, 2017;2:00 AM;-;27.33;27.33;55.08;53;31.99;27.33;27.33;56.79;31.41;26.5;33.39;-;26.03
Jan 15, 2017;3:00 AM;-;27.09;27.09;51.59;51.59;29.46;27.09;27.09;52.03;40.11;27.57;33.17;-;19.96
Jan 15, 2017;4:00 AM;-;27.33;27.33;50;50;31.99;27.33;27.33;48.17;47;27.04;44.52;-;22.93
Jan 15, 2017;5:00 AM;-;28.7;28.7;50;50;30.1;28.7;28.7;49.54;50;26.78;53.99;-;22.8
Jan 15, 2017;6:00 AM;-;29.09;29.09;51;51;35.5;29.09;29.09;52.11;51;28.2;56.98;-;14.91
Jan 15, 2017;7:00 AM;-;26.21;29.33;52.19;52.19;36.59;-;29.33;54.58;52.19;31.1;58.94;-;20.37
Jan 15, 2017;8:00 AM;-;33.28;30.55;55.19;55.19;43.41;30.55;30.55;58.98;55.19;35.59;69.91;-;33.28
Jan 15, 2017;9:00 AM;-;31.94;31.94;63.91;63.91;39.94;31.94;31.94;61.64;63.91;39.1;86.82;-;33.96
Jan 15, 2017;10:00 AM;-;32.06;32.06;66.13;66.13;38.23;33.7;32.06;65.55;68;40.5;89.05;-;35.98
Jan 15, 2017;11:00 AM;-;32.15;32.15;67.37;67.37;38.23;35.73;32.15;66.02;68;45;90.16;-;44.65
Jan 15, 2017;12:00 PM;-;31.95;31.95;71.38;71.38;40.43;37.41;31.95;66.21;71.38;42.8;89.05;-;41.68
Jan 15, 2017;1:00 PM;-;31.7;31.7;65.77;63.91;59.94;36.23;31.7;60.8;63.91;40.4;89.05;-;36.66
Jan 15, 2017;2:00 PM;-;31.5;31.5;58.53;58.53;49.94;35.25;31.5;55.97;58.53;39.95;89.05;-;35.72
Jan 15, 2017;3:00 PM;-;31.7;31.7;57.51;57.51;47.44;36.41;31.7;55.92;57.51;41.61;89.05;-;36.35
Jan 15, 2017;4:00 PM;-;32.82;37.78;57.12;57.12;50;38.59;37.78;57.44;57.12;51.39;93.5;-;38.71
Jan 15, 2017;5:00 PM;-;37.02;42.72;69.75;69.75;69.26;42.72;42.72;66.77;70;59.47;93.5;-;54.35
Jan 15, 2017;6:00 PM;-;34.84;41.7;88;88;60.68;41.7;41.7;77.89;88;64;93.5;-;58.02
Jan 15, 2017;7:00 PM;-;32.75;39.63;82.38;82.38;49.94;39.63;39.63;78.95;82.38;58.72;93.5;-;55.12
Jan 15, 2017;8:00 PM;-;32.18;32.18;79.37;79.37;50;37.89;32.18;73.92;79.37;51.8;91.27;-;47.91
Jan 15, 2017;9:00 PM;-;31.94;31.94;76.55;76.55;49.72;37.35;31.94;68.42;78;42.6;90.16;-;36.92
Jan 15, 2017;10:00 PM;-;31.72;31.72;75.83;75.83;40.5;31.72;31.72;69.01;75.83;43.71;84.15;-;43
Jan 15, 2017;11:00 PM;-;31.11;31.11;69.75;69.75;37.29;31.11;31.11;65.68;69.75;38;73.24;-;38.64
Jan 16, 2017;12:00 AM;-;31.01;31.01;57.29;57.29;45.07;-;31.01;66.45;45.07;38.3;62;-;45.07
Jan 16, 2017;1:00 AM;-;30.93;30.93;51.38;51.38;43.25;-;30.93;58.99;43.25;39.5;51.16;-;43.25
Jan 16, 2017;2:00 AM;-;30.9;30.9;48.01;48.01;39.08;-;30.9;54.28;39.08;39.9;46.71;-;39.08
Jan 16, 2017;3:00 AM;-;30.93;30.93;41.89;41.89;37.57;-;30.93;51.22;37.57;38;42.5;-;37.57
Jan 16, 2017;4:00 AM;-;31.34;31.34;40.98;40.98;38.24;31.34;31.34;51.9;38.24;38;44.27;-;38.24
Jan 16, 2017;5:00 AM;-;31.86;31.86;48.98;48.98;39.06;33.95;31.86;58.45;48.98;41;66.79;-;39.06
Jan 16, 2017;6:00 AM;-;36.42;36.42;66.83;66.83;49.21;38.82;36.42;73.99;66.83;76;86.82;-;64.8
Jan 16, 2017;7:00 AM;-;60.04;60.04;100.38;100.38;70.1;47.21;60.04;94.11;100.38;93.97;93.97;-;94.43
Jan 16, 2017;8:00 AM;-;59.9;59.9;110.69;110.69;55.14;-;59.9;100.39;99.76;100;100;-;99.76
Jan 16, 2017;9:00 AM;-;56.28;56.28;110.8;110.8;60.78;56.28;56.28;101.46;100.88;99.99;99.99;-;100.88
Jan 16, 2017;10:00 AM;-;56.76;60.06;108.57;108.57;64.99;60.06;60.06;102.24;99.97;98.3;98.3;-;99.97
Jan 16, 2017;11:00 AM;-;56.72;58.14;109.15;109.15;60.94;58.14;58.14;95.09;99.56;98;100.81;-;99.56
Jan 16, 2017;12:00 PM;-;56.71;57.04;106.04;106.04;68.26;57.04;57.04;95.51;105;95.73;95.73;-;98.56
Jan 16, 2017;1:00 PM;-;60.61;60.61;105.59;105.59;71.94;60.61;60.61;95.06;105.59;95;95;-;98.92
Jan 16, 2017;2:00 PM;-;61.03;61.03;107.7;107.7;71.47;61.03;61.03;92.77;107.7;93.3;93.3;-;100.26
Jan 16, 2017;3:00 PM;-;58.71;58.71;108.68;108.68;85.08;58.71;58.71;97.92;103.84;90;91.27;-;103.84
Jan 16, 2017;4:00 PM;-;87.38;87.38;108.43;108.43;76.81;87.38;87.38;96.69;108.43;93.65;94.53;-;102.06
Jan 16, 2017;5:00 PM;-;117.12;117.12;120;120;120;117.12;117.12;120.01;120;117.74;118.28;-;120
Jan 16, 2017;6:00 PM;-;82.84;82.84;124.83;124.83;124.83;82.84;82.84;118.09;124.83;107.36;110.05;-;124.83
Jan 16, 2017;7:00 PM;-;56.4;56.4;113.84;113.84;113.04;56.4;56.4;108.59;113.69;100;101.94;-;113.69
Jan 16, 2017;8:00 PM;-;39.8;43.78;97.2;97.2;50;43.78;43.78;93.14;97.2;83.98;90.48;-;88.98
Jan 16, 2017;9:00 PM;-;33.96;33.96;80;80;44.94;36.39;33.96;84.06;73.59;59;77.93;-;73.59
Jan 16, 2017;10:00 PM;-;32.01;32.01;80;80;38.47;32.01;32.01;81.93;56;49.6;56.77;-;55.19
Jan 16, 2017;11:00 PM;-;31.11;31.11;80;80;37.57;31.11;31.11;79.79;45.06;39;42.92;-;45.06
Jan 17, 2017;12:00 AM;-;31.01;31.01;80.81;80.81;32.04;31.01;31.01;78.91;80.81;43.93;45.66;-;45.83
Jan 17, 2017;1:00 AM;-;30.61;30.61;69.61;69.61;31.62;-;30.61;75.18;69.61;44;44.54;-;41.64
Jan 17, 2017;2:00 AM;-;30.65;30.65;72.08;72.08;33;-;30.65;74.78;72.08;40.3;40.3;-;34.61
Jan 17, 2017;3:00 AM;-;30.68;30.68;58.28;58.28;36;-;30.68;73.03;58.28;39.56;39.56;-;36.28
Jan 17, 2017;4:00 AM;-;31.12;31.12;57.76;57.76;37.14;-;31.12;73.01;57.76;40.25;40.25;-;35.25
Jan 17, 2017;5:00 AM;-;32.67;32.67;69.63;69.63;38.65;32.67;32.67;75.21;69.63;42.78;42.78;-;39.94
Jan 17, 2017;6:00 AM;-;36.53;38.34;94.64;94.64;38.27;-;38.34;90.5;94.64;73.22;73.22;-;58.29
Jan 17, 2017;7:00 AM;-;48.24;48.24;127.06;127.06;52.75;48.24;48.24;116.17;127.06;108.1;108.1;-;111.04
Jan 17, 2017;8:00 AM;-;49.31;61.04;135.06;135.06;75;-;61.04;132.26;135.06;125.08;125.08;-;121.67
Jan 17, 2017;9:00 AM;-;42.25;67.29;135.7;135.7;90.1;67.29;67.29;129.62;135.7;119.99;120.06;-;125.61
Jan 17, 2017;10:00 AM;-;41.75;66.11;129.33;129.33;93.75;66.11;66.11;125.66;129.33;113.9;120.02;-;121.49
Jan 17, 2017;11:00 AM;-;38.26;70.68;124;124;93.69;70.68;70.68;123.27;124;113.3;119.97;-;117.34
Jan 17, 2017;12:00 PM;-;34.83;68.1;111.26;111.26;87.94;68.1;68.1;115.06;111.26;108.13;113.03;-;106.15
Jan 17, 2017;1:00 PM;-;33.19;65.98;106.08;106.08;87.3;65.98;65.98;117.29;106.08;108.16;108.16;-;101.91
Jan 17, 2017;2:00 PM;-;32.41;55.15;108.74;108.74;70.13;55.15;55.15;113.95;108.74;107.48;107.48;-;100.03
Jan 17, 2017;3:00 PM;-;32.33;48.52;113.14;113.14;70;48.52;48.52;115.41;113.14;110;110.95;-;103.42
Jan 17, 2017;4:00 PM;-;32.45;74.9;120.22;120.22;77.37;74.9;74.9;118.95;120.22;114.4;120.03;-;110.91
Jan 17, 2017;5:00 PM;-;32.68;98.47;142.78;142.78;142.78;98.47;98.47;131.3;142.78;133.78;135.91;-;142.78
Jan 17, 2017;6:00 PM;-;32.02;68.7;162.31;162.31;147.55;68.7;68.7;134.86;143.09;125;125;-;143.09
Jan 17, 2017;7:00 PM;-;31.35;47.02;131.54;131.54;114.55;47.02;47.02;115.29;124.94;116.5;120.03;-;124.94
Jan 17, 2017;8:00 PM;-;30.76;44.2;110.38;110.38;60.1;44.2;44.2;101.4;110.38;94.99;99.1;-;84.97
Jan 17, 2017;9:00 PM;-;30.56;30.56;93.07;93.07;47.5;37.31;30.56;93.5;93.07;74.01;84.04;-;55.08
Jan 17, 2017;10:00 PM;-;30.08;30.08;94.5;94.5;40.12;30.39;30.08;91.96;94.5;54.15;66.38;-;48.95
